date,year,month,elevation_ft,monthly_precip_in,snow_water_equiv_in,volume_acft,SA_ac,SA_prior_month_ac,prior_month_vol_acft,precip_acft,total_inflow_cfs_acft,evaporation_acft,bear_river_acft,weber_river_acft,jordan_river_surplus_acft,jordan_river_1700_acft
1990-05-01,1990,5,4203.72,1.65,34.0,19894955.45,1228456.97,1235673.51,20104284.54,169905.10762499998,57426.29200000001,436660.48962499946,18240.266,7200.1050000000005,13940.038,8104.581000000001
1990-06-01,1990,6,4203.46,0.66,11.1,19577005.71,1216181.09,1228456.97,19894955.45,67565.13335,61760.23950000001,447275.1128499992,17377.4435,4819.905000000001,16998.595,13039.529
1990-07-01,1990,7,4202.98,0.64,0.0,18997567.19,1196824.81,1216181.09,19577005.71,64862.991466666674,36296.0665,680597.5779666677,7539.2835,5696.612,10518.5005,11299.9995
1990-08-01,1990,8,4202.45,0.46,0.0,18372370.09,1163676.94,1196824.81,18997567.19,45878.28438333334,33566.7705,704642.1548833363,6541.583000000001,5224.539000000001,10639.494,10074.1965
1990-09-01,1990,9,4202.03,0.56,0.0,17887820.1,1140232.69,1163676.94,18372370.09,54304.923866666664,37051.780000000006,575906.6938666664,9530.7175,4928.9974999999995,11296.032500000005,8715.499
1990-10-01,1990,10,4201.68,0.69,0.0,17491907.96,1124823.27,1140232.69,17887820.1,65563.37967499999,70582.8475,532058.3671750017,24623.169,6793.4875,9643.777,8410.04
1990-11-01,1990,11,4201.56,1.24,0.0,17357124.35,1119249.74,1124823.27,17491907.96,116231.7379,113073.3845,364088.7324000001,43752.043,8213.6735,8142.267500000001,7765.4025
1990-12-01,1990,12,4201.61,0.5599999999999999,5.5,17412925.1,1121847.1,1119249.74,17357124.35,52231.65453333333,98038.4545,94469.359033335,39842.5645,4341.8814999999995,9897.665,6200.421
1991-01-01,1991,1,4201.67,1.11,9.8,17480376.26,1124337.28,1121847.1,17412925.1,103770.85675000002,104986.655,141306.3517500013,45047.268500000006,3479.0589999999997,7408.3725,7265.5605
1991-02-01,1991,2,4201.77,0.61,16.0,17593134.58,1128684.11,1124337.28,17480376.26,57153.811733333336,111256.4985,55651.99023333565,48813.935000000005,3970.967,7973.670000000001,6367.035
1991-03-01,1991,3,4202.0,1.11,21.5,17853876.59,1138997.91,1128684.11,17593134.58,104403.28017500002,125519.84699999998,-30818.88282500207,56148.918,4462.875,8291.03,7830.858
1991-04-01,1991,4,4201.97,2.71,30.9,17819973.01,1137647.65,1138997.91,17853876.59,257223.694675,146453.706,437580.980674997,61280.2325,4254.6075,11569.755500000005,6968.0355
1991-05-01,1991,5,4202.07,2.76,38.9,17933511.79,1142145.17,1137647.65,17819973.01,261658.95949999997,220981.735,369101.9145000018,92107.7895,8685.7465,24063.822,9865.929
1991-06-01,1991,6,4202.13,1.09,29.7,18002184.85,1144709.96,1142145.17,17933511.79,103744.85294166666,244123.2295,279195.02244166285,90687.6035,20697.8225,35443.1615,15358.240500000002
1991-07-01,1991,7,4201.71,0.32,0.0,17525429.12,1126090.35,1144709.96,18002184.85,30525.598933333335,33566.770500000006,540848.0994333327,5650.9915,3953.1155,10306.266,12285.799
1991-08-01,1991,8,4201.13,0.86,0.0,16881109.65,1093512.88,1126090.35,17525429.12,80703.14175000001,37773.774,762796.3857500032,6047.691500000001,5488.3445,12097.366499999998,12817.377
1991-09-01,1991,9,4200.83,2.5500000000000003,0.0,16557498.21,1069503.41,1093512.88,16881109.65,232371.487,87920.621,643903.5479999967,27376.267,10774.372,17341.7405,11149.2535
1991-10-01,1991,10,4200.41,2.1,0.0,16113274.03,1044005.6,1069503.41,16557498.21,187163.09675,55071.877499999995,686459.1542500015,13366.8065,9366.087,13243.829499999998,10714.867
1991-11-01,1991,11,4200.51,2.17,2.9,16218315.27,1052246.7,1044005.6,16113274.03,188791.01266666665,117688.989,201438.76166666672,42536.1575,11551.904,12220.3435,9048.727
1991-12-01,1991,12,4200.61,0.4,9.3,16323375.96,1057248.35,1052246.7,16218315.27,35074.89,134161.9565,64176.15649999864,52473.4925,10272.5465,9439.4765,8886.080000000002
1992-01-01,1992,1,4200.78,0.78,10.8,16503778.43,1065983.48,1057248.35,16323375.96,68721.14275000001,113289.58600000002,1608.2587500009686,44212.215,6928.3655,8294.997000000001,8332.683500000001
1992-02-01,1992,2,4200.97,1.24,12.4,16707856.37,1076437.61,1065983.48,16503778.43,110151.62626666666,136062.1495,42135.83576666564,46354.395,10704.949500000002,8957.486,8489.38
1992-03-01,1992,3,4201.25,1.11,18.7,17012944.39,1101327.46,1076437.61,16707856.37,99570.47892500002,146919.82849999997,-58597.71257499978,57707.949,5115.4465,9046.7435,9048.727
1992-04-01,1992,4,4201.2,0.96,23.0,16958159.36,1098709.07,1101327.46,17012944.39,88106.1968,101087.094,243978.32080000264,37954.27250000001,6440.424499999999,8824.5915,8023.257500000001
1992-05-01,1992,5,4200.93,1.86,13.4,16664797.19,1074444.38,1098709.07,16958159.36,170299.90585,38107.002,501769.07785000093,4417.2545,6718.114500000001,17123.555500000002,8312.8485
1992-06-01,1992,6,4200.54,0.45,0.0,16249678.41,1053701.58,1074444.38,16664797.19,40291.664249999994,30829.540500000003,486239.9847499989,4615.6045,5170.9845000000005,12456.380000000005,7170.3525
1992-07-01,1992,7,4200.15,0.29,0.0,15843039.39,1032496.04,1053701.58,16249678.41,25464.45485,31985.921,464089.39584999904,4974.618,4893.2945,10722.801,9832.2095
1992-08-01,1992,8,4199.6,0.35,0.0,15289856.82,988239.63,1032496.04,15843039.39,30114.467833333332,27102.544,610399.5818333328,3395.752,5155.1165,8921.783,8124.416
1992-09-01,1992,9,4199.1,0.47,0.0,14801292.67,965938.79,988239.63,15289856.82,38706.052175,25902.116120689658,553172.3182956912,3701.211,6089.344999999999,8283.096,6412.655500000001
1992-10-01,1992,10,4198.64,1.03,0.0,14362010.32,943585.86,965938.79,14801292.67,82909.74614166666,31404.755500000003,553596.8516416661,5881.0775,6303.563,8314.832,5956.4505
1992-11-01,1992,11,4198.66,2.46,3.7,14380910.78,944683.74,943585.86,14362010.32,193435.1013,106041.877,280576.5183000006,39658.099,8501.281,11109.5835,6400.7545
1992-12-01,1992,12,4198.74,1.07,10.9,14456720.55,948727.59,944683.74,14380910.78,84234.30015000001,98320.1115,106744.64164999872,39303.052500000005,4808.004,10562.1375,4623.5385
1993-01-01,1993,1,4199.08,3.23,17.5,14781963.42,965105.85,948727.59,14456720.55,255365.842975,100825.272,30948.24497500062,38122.87,4538.2480000000005,14598.56,3332.28
1993-02-01,1993,2,4199.39,1.35,30.2,15083348.56,978885.09,965105.85,14781963.42,108574.408125,109284.8995,-83525.83237500116,40165.875,6414.639,15280.884000000002,3697.244
1993-03-01,1993,3,4199.84,1.37,41.1,15528100.6,999265.97,978885.09,15083348.56,111756.047775,313777.79900000006,-19218.19322499819,138714.089,15259.0655,19184.412,5508.1795
1993-04-01,1993,4,4200.3,1.54,48.5,15998327.28,1039305.06,999265.97,15528100.6,128239.13281666664,320621.41495454544,-21366.13222878799,136226.78000000003,23681.0065,18523.9065,5571.651500000001
1993-05-01,1993,5,4200.55,3.99,57.0,16259970.7,1054165.31,1039305.06,15998327.28,345568.93245,666729.52465,750655.0370999984,238753.89500000005,114100.83750000002,67135.5245,4769.722449999999
1993-06-01,1993,6,4200.79,1.14,37.8,16514716.64,1067552.39,1054165.31,16259970.7,100145.70445,406116.4679,251516.23234999925,147937.364,72566.3475,52646.057,6157.5774
1993-07-01,1993,7,4200.6,1.38,0.0,16313053.64,1056770.48,1067552.39,16514716.64,122768.52484999996,93998.065,418429.5898499992,28645.707,8632.192,25359.0475,10764.4545
1993-08-01,1993,8,4200.23,0.46,0.0,15925868.65,1036227.19,1056770.48,16313053.64,40509.53506666667,59130.11850000001,486824.6435666662,18293.8205,6515.7975000000015,14533.1045,10058.3285
1993-09-01,1993,9,4199.8,0.22,0.0,15488129.43,997331.67,1036227.19,15925868.65,18997.498483333333,65715.33850000001,522452.05698333494,20890.222,7860.6105,15181.709,8673.845500000001
1993-10-01,1993,10,4199.65,2.77,0.0,15339134.53,990558.26,997331.67,15488129.43,230217.393825,149230.606,528442.8998250011,60790.308,15913.6205,15639.8975,9377.988
1993-11-01,1993,11,4199.55,0.54,0.7,15240210.22,986042.85,990558.26,15339134.53,44575.1217,142330.0095,285829.4411999993,56113.215,11135.369,11494.382499999998,7334.983000000001
1993-12-01,1993,12,4199.55,0.88,4.0,15240210.22,986042.85,986042.85,15240210.22,72309.809,152457.76050000003,224767.56950000115,62254.13100000001,7307.214000000001,9889.731,8552.852
1994-01-01,1994,1,4199.62,0.62,6.3,15309651.19,989189.03,986042.85,15240210.22,50945.54725,154917.3005,136421.87775000185,69331.25899999999,6851.009,7737.633500000001,9443.4435
1994-02-01,1994,2,4199.69,1.5299999999999998,12.0,15378831.17,992349.06,989189.03,15309651.19,126121.60132499998,151811.13950000002,208752.76082499884,65189.711,8971.3705,8622.274500000001,7594.821500000001
1994-03-01,1994,3,4199.94,1.28,23.7,15628357.93,1004020.48,992349.06,15378831.17,105850.5664,247899.8135,104223.6199000012,100384.935,31694.346500000003,10133.7015,7697.963499999999
1994-04-01,1994,4,4200.1,2.94,28.7,15791672.59,1030250.56,1004020.48,15628357.93,245985.0176,271767.26900000003,354437.62659999914,95485.69,50902.5605,16655.4495,7961.769000000001
1994-05-01,1994,5,4200.15,1.29,29.0,15843039.39,1032496.04,1030250.56,15791672.59,110751.9352,107706.03350000002,167091.16870000027,25535.579,30286.061500000003,23143.478,7640.442000000001
1994-06-01,1994,6,4199.78,0.0,0.5,15468171.94,996476.74,1032496.04,15843039.39,0.0,45838.685000000005,420706.1350000016,8013.34,5986.2029999999995,17496.453500000003,8068.878
1994-07-01,1994,7,4199.13,0.06,0.0,14830084.54,967332.28,996476.74,15468171.94,4982.3837,29314.146500000003,672383.9302000012,4443.040000000001,4264.525000000001,11048.095,8001.439
1994-08-01,1994,8,4198.48,0.61,0.0,14211551.48,935304.73,967332.28,14830084.54,49172.724233333334,30111.513500000005,697817.2977333311,4522.38,4643.3735,12462.330500000002,7124.732
1994-09-01,1994,9,4197.87,0.32,0.0,13650807.31,903618.97,935304.73,14211551.48,24941.459466666667,30843.425000000003,616529.0544666667,6123.0645,5698.595500000001,10687.098,6605.055
1994-10-01,1994,10,4197.61,2.24,0.0,13417392.47,890156.55,903618.97,13650807.31,168675.54106666666,100860.97500000002,502951.35606666654,34574.3885,10667.263,13539.371,7571.019500000001
1994-11-01,1994,11,4197.7,2.96,1.9,13498011.43,894795.17,890156.55,13417392.47,219571.949,99173.0165,238126.00549999997,36972.44,11526.1185,11024.293,6515.797500000001
1994-12-01,1994,12,4197.92,1.43,11.7,13695873.95,906146.62,894795.17,13498011.43,106629.75775833332,88906.42050000001,-2326.3417416680604,32882.462999999996,10421.309,8788.888500000001,7221.9235
1995-01-01,1995,1,4198.2,1.81,15.9,13951902.33,920795.89,906146.62,13695873.95,136677.11518333334,159150.91595833335,39799.65114166587,68627.1165,10107.916,9780.6385,7307.214000000001
1995-02-01,1995,2,4198.6,1.08,28.0,14324271.33,941550.76,920795.89,13951902.33,82871.63010000001,167040.05580000003,-122457.31409999914,69323.32500000001,11861.33,11855.3795,6162.337800000002
1995-03-01,1995,3,4198.83,2.35,34.6,14542161.82,953229.97,941550.76,14324271.33,184387.02383333337,359767.23000000004,326263.7638333328,141542.56,58632.259999999995,19973.845,6882.745
1995-04-01,1995,4,4199.13,2.07,50.1,14830084.54,967332.28,953229.97,14542161.82,164432.169825,271201.9715,147711.42132500187,104213.09,36714.585,21316.6745,4675.1095
1995-05-01,1995,5,4199.55,3.68,54.9,15240210.22,986042.85,967332.28,14830084.54,296648.56586666673,438054.9069615385,324577.79282820225,163678.42,81680.53000000001,36551.938,6561.418000000001
1995-06-01,1995,6,4200.12,1.49,51.9,15812306.26,1031114.25,986042.85,15240210.22,122433.653875,579450.3675500001,129787.98142500222,182886.634,121410.035,102398.1875,3330.8915500000003
1995-07-01,1995,7,4199.98,0.32,17.4,15668595.51,1005932.08,1031114.25,15812306.26,27496.38,146425.937,317633.06700000167,18712.339,33203.79,72748.8295,7255.643
1995-08-01,1995,8,4199.36,0.21,0.0,15053734.41,977565.54,1005932.08,15668595.51,17603.8114,43680.637,676145.5483999997,7039.4415,6999.771500000001,20868.4035,7047.375499999999
1995-09-01,1995,9,4198.83,1.33,0.0,14542161.82,953229.97,977565.54,15053734.41,108346.84735,60153.6045,680073.0418499988,14027.312,8812.6905,16927.189,8552.851999999999
1995-10-01,1995,10,4198.55,0.53,0.0,14276984.71,938875.2,953229.97,14542161.82,42100.990341666664,109899.78450000002,417177.8848416656,40362.2415,11139.336,16046.515,7210.022500000001
1995-11-01,1995,11,4198.47,0.85,0.4,14202420.03,934831.28,938875.2,14276984.71,66503.65999999999,157162.62249999997,298230.96250000224,65411.86300000001,11817.693,10695.032,6230.173500000001
1995-12-01,1995,12,4198.57,1.2,5.2,14295792.04,939957.71,934831.28,14202420.03,93483.128,166651.68650000004,166762.80450000055,65967.243,19485.904,12940.354,4637.423000000001
1996-01-01,1996,1,4198.83,3.09,11.4,14542161.82,953229.97,939957.71,14295792.04,242039.110325,186080.069,181749.39932499823,61135.437,28772.651,36885.166000000005,7319.114999999999
1996-02-01,1996,2,4199.21,1.54,26.4,14907690.96,970868.2,953229.97,14542161.82,122331.17948333333,273242.99299999996,30045.03248333372,83013.44200000001,68551.7435,51221.904,9623.942
1996-03-01,1996,3,4199.73,2.71,35.7,15418600.42,994149.68,970868.2,14907690.96,219254.4018333333,359820.78449999995,68165.72633333318,113733.89,75934.33050000001,64092.83549999998,8757.152500000002
1996-04-01,1996,4,4200.11,2.2,44.5,15801735.63,1030666.65,994149.68,15418600.42,182260.7746666667,460890.02700000006,260015.5916666668,165661.92,74934.6465,62180.7415,7545.234
1996-05-01,1996,5,4200.28,1.32,50.2,15977530.65,1038382.49,1030666.65,15801735.63,113373.3315,419555.8705000001,357134.18200000003,164152.4765,25261.856000000003,64610.529,6999.771500000001
1996-06-01,1996,6,4200.31,0.09,31.8,16008986.24,1039707.46,1038382.49,15977530.65,7787.868675,377204.1785,353536.45717499964,148425.30500000002,23871.4225,64477.6345,9320.4665
1996-07-01,1996,7,4199.82,0.41,0.0,15508106.08,998291.49,1039707.46,16008986.24,35523.33821666666,61926.85350000001,598330.3517166656,15669.65,7612.673000000002,19825.0825,8419.9575
1996-08-01,1996,8,4199.19,0.02,0.0,14888262.82,970046.57,998291.49,15508106.08,1663.81915,38477.9165,659984.9956500009,8043.092500000001,6696.296,14376.408,6644.725
1996-09-01,1996,9,4198.64,1.03,0.0,14362010.32,943585.86,970046.57,14888262.82,83262.33059166666,81087.46350000001,690602.294091668,25964.015,11163.138,16463.050000000003,6557.451
1996-10-01,1996,10,4198.44,1.45,0.0,14174143.26,933272.56,943585.86,14362010.32,114016.62475,103986.971,405870.6557500009,43272.036,16346.0235,12640.8455,7336.9665
1996-11-01,1996,11,4198.44,1.7200000000000002,3.5,14174143.26,933272.56,933272.56,14174143.26,133769.06693333335,156500.1335,290269.20043333434,64967.559,17530.173000000003,10583.956,7017.6230000000005
1996-12-01,1996,12,4198.71,1.73,8.0,14428021.89,947172.09,933272.56,14174143.26,134546.79406666668,297035.07550000004,177703.239566667,127896.08,27227.5045,21812.5495,8126.3995
1997-01-01,1997,1,4199.26,2.27,21.3,14956578.58,973165.03,947172.09,14428021.89,179173.387025,418685.114,69301.81102500111,169490.075,48661.2055,49210.635,7795.155000000001
1997-02-01,1997,2,4199.87,1.62,38.0,15558371.9,1000699.76,973165.03,14956578.58,131377.27905,298014.9245,-172401.11645000055,105085.83,33582.6385,55460.6435,8439.792500000001
1997-03-01,1997,3,4200.22,0.97,46.0,15915752.08,1035709.87,1000699.76,15558371.9,80889.89726666667,473854.1830000001,197363.90026666783,163797.43000000002,74918.7785,68986.13,8364.4195
1997-04-01,1997,4,4200.53,2.22,52.6,16238876.27,1053236.15,1035709.87,15915752.08,191606.32595000003,600994.5495,469476.6854500007,228578.54,83679.89800000002,66790.39550000001,7787.221
1997-05-01,1997,5,4200.94,1.77,57.2,16675291.94,1074894.47,1053236.15,16238876.27,155352.332125,886985.4970000001,605922.1591250021,342332.265,120457.955,94727.993,8695.664
1997-06-01,1997,6,4201.27,1.73,27.3,17035002.02,1102287.16,1074894.47,16675291.94,154963.95275833333,777498.2805000001,572752.1532583348,293915.02999999997,97163.731,107089.165,10288.4145
1997-07-01,1997,7,4201.02,0.8400000000000001,0.0,16761531.83,1079054.27,1102287.16,17035002.02,77160.1012,219162.86549999996,569793.1566999983,86597.62649999998,8775.004,43071.7025,9080.463000000002
1997-08-01,1997,8,4200.56,0.63,0.0,16270782.87,1054746.48,1079054.27,16761531.83,56650.349175,217889.4585,765288.7676749993,96893.975,10667.263,19890.538,7703.914
1997-09-01,1997,9,4200.2,1.5,0.0,15895026.19,1034869.34,1054746.48,16270782.87,131843.31,244127.1965,751727.1864999998,110566.2405,13396.559,18948.3755,7690.0295
1997-10-01,1997,10,4200.06,1.87,0.0,15750461.91,1028287.64,1034869.34,15895026.19,161267.13881666667,313803.5845,619635.0033166651,151162.535,10097.9985,20858.486,7715.815
1997-11-01,1997,11,4200.11,0.87,3.1,15801735.63,1030666.65,1028287.64,15750461.91,74550.8539,385564.63100000005,408841.7649000008,163638.75,12196.5415,55038.158,10074.196500000002
1997-12-01,1997,12,4200.36,0.64,5.4,16060821.68,1041905.23,1030666.65,15801735.63,54968.888000000006,340324.96300000005,136207.8010000009,146659.99,26305.176999999996,47324.3265,10887.4315
1998-01-01,1998,1,4200.65,1.63,8.2,16365749.35,1059314.44,1041905.23,16060821.68,141525.46040833334,423298.735,259896.52540833317,177662.095,29012.654500000004,54782.286499999995,10302.299
1998-02-01,1998,2,4201.15,4.89,17.8,16903011.54,1094602.07,1059314.44,16365749.35,431670.6343,373516.852,267925.29630000144,154217.125,16348.007,59253.0955,8582.6045
1998-03-01,1998,3,4201.73,2.97,27.7,17547980.66,1126880.96,1094602.07,16903011.54,270914.012325,532260.324,158205.21632499993,205054.23,47209.2835,77594.52,9685.4305
1998-04-01,1998,4,4202.26,2.09,36.8,18152187.08,1154619.87,1126880.96,17547980.66,196265.10053333332,681703.1645000002,273761.84503333643,241669.64,119109.175,82493.765,8959.469500000001
1998-05-01,1998,5,4202.56,1.04,43.2,18500491.16,1168894.36,1154619.87,18152187.08,100067.0554,855402.2265,607165.2018999979,322318.75,129443.21,95227.835,7932.016500000001
1998-06-01,1998,6,4202.97,3.84,26.1,18985881.69,1196371.12,1168894.36,18500491.16,374046.1952,739218.714,627874.3792000003,251487.965,128790.63850000002,126011.755,8336.6505
1998-07-01,1998,7,4202.9,1.57,0.0,18901895.67,1192639.43,1196371.12,18985881.69,156525.22153333333,285185.64650000003,525696.8880333304,77961.46750000001,27233.455,94910.475,9943.2855
1998-08-01,1998,8,4202.38,0.46,0.0,18290651.12,1160768.55,1192639.43,18901895.67,45717.84481666667,162498.2375,819460.6323166676,54355.834,9336.3345,41407.546,9786.589
1998-09-01,1998,9,4202.0,1.53,0.0,17853876.59,1138997.91,1160768.55,18290651.12,147997.990125,215166.113,799938.6331250034,85635.62900000002,12803.492499999998,25055.572,8897.981
1998-10-01,1998,10,4202.01,1.25,0.0,17865557.88,1139410.71,1138997.91,17853876.59,118645.615625,335891.84050000005,442856.1661250033,141859.92,24571.598,25271.7735,9826.259
1998-11-01,1998,11,4202.11,1.27,0.7,17979276.53,1143889.55,1139410.71,17865557.88,120587.633475,383918.326,390787.3094749972,150865.01,17972.493500000004,59241.19450000001,10607.758000000002
1998-12-01,1998,12,4202.29,1.27,4.6,18186601.87,1156007.31,1143889.55,17979276.53,121061.64404166667,371497.649,285233.95304166526,157807.26,16859.75,58695.732,10697.0155
1999-01-01,1999,1,4202.5,1.29,7.5,18430382.62,1165930.78,1156007.31,18186601.87,124270.785825,357236.28400000004,237726.31982500103,144815.335,16034.614,64197.961,10460.979
1999-02-01,1999,2,4202.86,0.96,15.0,18854186.41,1190516.11,1165930.78,18430382.62,93274.4624,380522.574,49993.24640000239,142931.01,36637.228500000005,59743.02,9328.400500000002
1999-03-01,1999,3,4203.12,0.8,22.8,19165753.44,1203355.17,1190516.11,18854186.41,79367.74066666668,479368.313,247169.02366666496,173457.075,63704.0695,65495.170000000006,10236.8435
1999-04-01,1999,4,4203.31,3.09,31.3,19395069.68,1211097.88,1203355.17,19165753.44,309863.956275,452662.469,533210.1852750033,171771.1,32319.149,71191.782,10032.543
1999-05-01,1999,5,4203.8,2.59,43.1,19992844.55,1231405.28,1211097.88,19395069.68,261395.2924333333,839175.2129999999,502795.63543333113,297445.66,157450.23,91280.67,4439.072999999999
1999-06-01,1999,6,4204.06,0.82,33.5,20315082.06,1245566.88,1231405.28,19992844.55,84146.02746666667,659174.5715,421083.08896666765,264440.22000000003,55992.221500000014,93819.55,6684.3949999999995
1999-07-01,1999,7,4203.68,0.25,0.0,19845832.31,1225665.37,1245566.88,20315082.06,25949.31,165893.9895,661093.0494999997,69850.936,7662.260499999999,41463.084,8459.627499999999
1999-08-01,1999,8,4203.09,0.7,0.0,19129344.97,1202007.08,1225665.37,19845832.31,71497.14658333334,128814.4405,916798.927083332,59895.749500000005,8455.660500000002,19122.9235,9447.410500000002
1999-09-01,1999,9,4202.68,0.4499999999999999,0.0,18641437.8,1177755.4,1202007.08,19129344.97,45075.265499999994,184296.90250000003,717279.3379999995,83703.70000000001,10923.134499999998,13471.932,8745.2515
1999-10-01,1999,10,4202.43,0.02,0.0,18349081.67,1162904.34,1177755.4,18641437.8,1962.9256666666663,203713.384,498032.4396666661,86121.58649999999,14915.92,11865.297,8757.152500000002
1999-11-01,1999,11,4202.33,0.7,0.1,18232920.71,1157733.9,1162904.34,18349081.67,67836.0865,245928.2145,429925.26099999994,111869.4,13864.665,9310.549,7444.0755
1999-12-01,1999,12,4202.45,1.84,1.6,18372370.09,1163676.94,1157733.9,18232920.71,177519.198,243401.2355,281471.0535000004,110818.145,5609.338,12166.789,8372.3535
2000-01-01,2000,1,4202.58,2.17,7.8,18523902.67,1169997.89,1163676.94,18372370.09,210431.5799833333,280880.65809999994,339779.65808333457,146402.135,8846.41,15136.0885,5313.0031
2000-02-01,2000,2,4202.92,1.8,16.5,18925781.58,1193694.74,1169997.89,18523902.67,175499.68349999998,285608.5287,59229.30220000446,105561.87,19063.4185,66242.9495,1575.2957
2000-03-01,2000,3,4203.29,0.8,27.2,19370831.17,1210386.36,1193694.74,18925781.58,79579.64933333333,328142.306,-37327.634666670114,112841.315,40245.215,69317.3745,6117.1140000000005
2000-04-01,2000,4,4203.33,0.76,35.8,19419323.49,1211852.61,1210386.36,19370831.17,76657.80280000002,288948.346,317113.828800004,114309.105,29931.015000000003,51828.855,7336.9665
2000-05-01,2000,5,4203.18,1.62,34.2,19238100.07,1205916.4,1211852.61,19419323.49,163600.10235000003,149309.94600000005,494133.46834999695,59798.558000000005,9637.8265,39184.0425,8515.1655
2000-06-01,2000,6,4202.75,0.36,0.5,18723840.22,1182405.74,1205916.4,19238100.07,36177.492,54875.511000000006,605312.8530000001,12801.509,6027.8565,21879.9885,9280.7965
2000-07-01,2000,7,4202.14,0.42,0.0,18013947.45,1147463.88,1182405.74,18723840.22,41384.2009,35320.184499999996,786597.1554000005,6460.2595,5813.638500000001,11268.2635,9717.1665
2000-08-01,2000,8,4201.56,2.0,0.0,17357124.35,1119249.74,1147463.88,18013947.45,191243.98,41760.609,889827.6889999993,6345.216499999999,7717.7985,13059.363999999998,9241.1265
2000-09-01,2000,9,4201.26,1.86,0.0,17024239.81,1101825.8,1119249.74,17357124.35,173483.7097,74246.37199999999,580614.6217000037,31069.544,10030.5595,11738.353,8513.182
2000-10-01,2000,10,4201.04,2.0,0.0,16783143.51,1080019.45,1101825.8,17024239.81,183637.63333333333,86780.10850000003,511514.04183332995,35568.122,10113.8665,13967.807,8120.449
2000-11-01,2000,11,4201.08,1.31,2.6,16826712.17,1090869.7,1080019.45,16783143.51,117902.12329166668,96538.9285,170872.3917916678,36954.5885,9185.588500000002,10070.2295,8864.2615
2000-12-01,2000,12,4201.14,1.24,5.6,16892325.02,1094024.29,1090869.7,16826712.17,112723.20233333332,94265.8375,141376.18983333558,34737.0355,7701.9305,6460.2595,8895.997500000001
2001-01-01,2001,1,4201.22,0.78,10.5,16980165.47,1099780.49,1094024.29,16892325.02,71111.57885,106168.82100000004,89439.94985000044,50511.811,4087.9935,6882.745,8233.5085
2001-02-01,2001,2,4201.31,1.5,13.9,17079192.78,1104856.06,1099780.49,16980165.47,137472.56125,111649.23150000002,150094.48274999857,59384.0065,4210.9705,9336.3345,5529.998
2001-03-01,2001,3,4201.47,1.55,19.2,17256823.51,1113118.04,1104856.06,17079192.78,142710.5744166667,185030.7975,150110.64191666618,95701.8915,4913.1295,10677.1805,7549.201000000001
2001-04-01,2001,4,4201.5,2.46,24.5,17289999.14,1114471.69,1113118.04,17256823.51,228189.1982,167716.82600000003,362730.3942000009,91990.763,6829.1905000000015,12049.7625,7346.884000000001
2001-05-01,2001,5,4201.31,0.22,32.6,17079192.78,1104856.06,1114471.69,17289999.14,20431.98098333333,70666.1545,301904.4954833314,20067.0695,4373.6175,25408.635,8164.086
2001-06-01,2001,6,4200.92,1.12,0.0,16653782.48,1073962.42,1104856.06,17079192.78,103119.89893333334,39654.132,568184.3309333324,7168.3690000000015,4173.284000000001,17313.9715,7636.475000000001
2001-07-01,2001,7,4200.39,1.13,0.0,16092381.72,1043108.5,1073962.42,16653782.48,101131.46121666663,34752.90350000001,697285.1247166675,6833.157500000001,4258.574500000001,12652.7465,7866.561000000001
2001-08-01,2001,8,4199.81,0.53,0.0,15498359.19,997882.75,1043108.5,16092381.72,46070.62541666667,34735.051999999996,674828.2074166667,6773.6525,4014.604,15663.6995,6745.883500000001
2001-09-01,2001,9,4199.34,0.05,0.0,15034172.54,976640.1,997882.75,15498359.19,4157.844791666666,31327.399000000005,499671.8937916681,4341.8815,4494.611,14364.507,6638.7745
2001-10-01,2001,10,4198.95,0.92,0.0,14657010.36,959088.34,976640.1,15034172.54,74875.74100000001,47760.89485,499798.8158500008,14329.002350000002,7391.11605,10898.73745,7693.996500000001
2001-11-01,2001,11,4198.85,3.3400000000000003,0.9,14561254.0,954273.06,959088.34,14657010.36,266946.25463333336,82984.08620000002,445686.70083333366,37438.5625,9465.262,10215.4217,5811.85335
2001-12-01,2001,12,4199.09,1.44,9.3,14791390.24,965505.42,954273.06,14561254.0,114512.7672,132411.51774999997,16788.04495000094,74960.432,8578.835850000001,12004.142,6149.8417500000005
2002-01-01,2002,1,4199.22,1.19,15.0,14917649.49,971413.91,965505.42,14791390.24,95745.95415,123552.41335000002,93039.1174999997,71820.5515,4397.61785,8304.9145,6418.606000000002
2002-02-01,2002,2,4199.33,0.3,24.4,15024637.08,976232.05,971413.91,14917649.49,24285.347749999997,104469.55655000002,21767.314300000668,53869.87649999999,3768.0549500000006,8876.162500000002,3281.8991
2002-03-01,2002,3,4199.48,2.47,31.1,15171472.75,982902.73,976232.05,15024637.08,200941.09695833336,155164.24625,209269.67320833355,79946.951,5568.27955,11097.6825,5621.6357
2002-04-01,2002,4,4199.61,2.49,42.3,15299510.29,988771.65,982902.73,15171472.75,203952.316475,174977.42775000003,250892.20422500183,92589.78,6196.8507,14279.2165,6010.600050000001
2002-05-01,2002,5,4199.61,0.48,50.2,15299510.29,988771.65,988771.65,15299510.29,39550.866,93485.1319,133035.99789999984,39114.62,5880.6808,22760.6625,6672.295649999999
2002-06-01,2002,6,4199.29,0.18,18.9,14985584.13,974495.79,988771.65,15299510.29,14831.57475,57891.81945,386649.5541999992,14845.90245,3348.9414,27457.5905,6692.3290000000015
