date,"Bear River (primary, near Corinne)",Bear River (upstream gap-fill),Weber River (near Plain City),Jordan River (Surplus Canal),Jordan River (1700 South),TOTAL_INFLOW_cfs
1958-12-01,,1141.9032258064517,209.38709677419354,81.70967741935483,196.58064516129033,1629.5806451612905
1959-01-01,,1076.6129032258063,207.90322580645162,73.96774193548387,190.83870967741936,1549.3225806451612
1959-02-01,,1288.8214285714287,186.75,106.57142857142857,162.5,1744.6428571428573
1959-03-01,,1185.967741935484,205.38709677419354,90.93548387096774,136.90322580645162,1619.193548387097
1959-04-01,,1676.3333333333333,289.03333333333336,92.6,141.76666666666668,2199.7333333333336
1959-05-01,,401.0,103.12903225806451,169.7741935483871,163.03225806451613,836.9354838709677
1959-06-01,,68.56666666666666,38.46666666666667,234.13333333333333,162.23333333333332,503.4
1959-07-01,,35.45161290322581,21.193548387096776,173.6451612903226,149.96774193548387,380.258064516129
1959-08-01,,24.612903225806452,16.161290322580644,184.83870967741936,162.19354838709677,387.80645161290323
1959-09-01,,307.6666666666667,103.53333333333333,228.76666666666668,168.5,808.4666666666667
1959-10-01,,768.6774193548387,156.2258064516129,132.48387096774192,157.38709677419354,1214.7741935483868
1959-11-01,,757.3333333333334,128.8,76.53333333333333,153.56666666666666,1116.2333333333333
1959-12-01,,771.0967741935484,108.3225806451613,73.09677419354838,155.67741935483872,1108.1935483870968
1960-01-01,,837.8709677419355,120.51612903225806,66.90322580645162,155.32258064516128,1180.6129032258063
1960-02-01,,940.0689655172414,168.20689655172413,59.275862068965516,143.6206896551724,1311.1724137931035
1960-03-01,,1813.4516129032259,517.7096774193549,63.935483870967744,167.3548387096774,2562.451612903226
1960-04-01,,1959.0,530.8333333333334,116.03333333333333,118.66666666666667,2724.5333333333333
1960-05-01,,788.516129032258,161.74193548387098,165.0,123.51612903225806,1238.774193548387
1960-06-01,,22.5,39.0,161.66666666666666,152.16666666666666,375.3333333333333
1960-07-01,,18.387096774193548,19.06451612903226,112.54838709677419,142.6451612903226,292.64516129032256
1960-08-01,,23.419354838709676,42.516129032258064,108.90322580645162,130.74193548387098,305.58064516129036
1960-09-01,,72.66666666666667,53.733333333333334,111.73333333333333,139.03333333333333,377.16666666666663
1960-10-01,,373.19354838709677,152.74193548387098,105.7741935483871,138.93548387096774,770.6451612903227
1960-11-01,,851.9,183.4,93.36666666666666,135.7,1264.3666666666666
1960-12-01,,769.6129032258065,116.03225806451613,81.48387096774194,136.96774193548387,1104.0967741935483
1961-01-01,,650.9032258064516,110.45161290322581,58.87096774193548,136.8709677419355,957.0967741935484
1961-02-01,,1051.0714285714287,131.64285714285714,67.17857142857143,134.35714285714286,1384.25
1961-03-01,,1134.741935483871,153.41935483870967,66.09677419354838,135.6451612903226,1489.9032258064517
1961-04-01,,972.7666666666667,92.4,44.8,127.53333333333333,1237.5
1961-05-01,,43.096774193548384,15.0,74.73225806451612,98.83870967741936,231.66774193548386
1961-06-01,,23.8,10.266666666666667,44.373333333333335,93.8,172.24
1961-07-01,,25.258064516129032,6.258064516129032,69.58064516129032,68.25806451612904,169.35483870967744
1961-08-01,,24.387096774193548,3.0,50.61290322580645,78.58064516129032,156.5806451612903
1961-09-01,,161.53333333333333,34.06666666666667,77.66666666666667,69.2,342.46666666666664
1961-10-01,,536.741935483871,31.967741935483872,66.06451612903226,89.51612903225806,724.2903225806451
1961-11-01,,734.1,20.666666666666668,83.2,103.93333333333334,941.9000000000001
1961-12-01,,759.8387096774194,98.61290322580645,61.54838709677419,111.25806451612904,1031.258064516129
1962-01-01,,724.9354838709677,104.09677419354838,52.064516129032256,100.41935483870968,981.5161290322579
1962-02-01,,2842.75,517.2857142857143,87.5,102.71428571428571,3550.25
1962-03-01,,1584.3225806451612,479.35483870967744,132.4516129032258,58.32258064516129,2254.451612903226
1962-04-01,,3054.3333333333335,1233.4333333333334,157.6,64.4,4509.766666666666
1962-05-01,,2408.7096774193546,764.0322580645161,236.03225806451613,82.54838709677419,3491.322580645161
1962-06-01,,814.9333333333333,151.06666666666666,257.2,107.86666666666666,1331.0666666666666
1962-07-01,,67.96774193548387,63.064516129032256,171.29032258064515,111.93548387096774,414.258064516129
1962-08-01,,21.774193548387096,16.093548387096774,137.29032258064515,104.64516129032258,279.8032258064516
1962-09-01,,21.766666666666666,36.56666666666667,207.83333333333334,99.6,365.76666666666665
1962-10-01,,484.8709677419355,100.38709677419355,122.64516129032258,97.58064516129032,805.483870967742
