date,"Bear River (primary, near Corinne)_acft",Bear River (upstream gap-fill)_acft,Weber River (near Plain City)_acft,Jordan River (Surplus Canal)_acft,Jordan River (1700 South)_acft,TOTAL_INFLOW_cfs_acft
2000-03-01,112841.315,99621.2875,40245.215000000004,69317.3745,6117.1140000000005,328142.306
2000-04-01,114309.10500000001,85542.4045,29931.015000000003,51828.855,7336.9665,288948.346
2000-05-01,59798.558000000005,32174.3535,9637.826500000001,39184.0425,8515.1655,149309.94600000003
2000-06-01,12801.509,4885.3605,6027.8565,21879.9885,9280.7965,54875.511000000006
2000-07-01,6460.2595,2060.8565,5813.638500000001,11268.263500000001,9717.1665,35320.184499999996
2000-08-01,6345.216499999999,5397.1035,7717.7985,13059.363999999998,9241.1265,41760.609
2000-09-01,31069.544,12894.7335,10030.5595,11738.353000000001,8513.182,74246.37199999999
2000-10-01,35568.122,19009.864,10113.8665,13967.807,8120.4490000000005,86780.10850000003
2000-11-01,36954.5885,31464.2605,9185.588500000002,10070.2295,8864.2615,96538.9285
2000-12-01,34737.0355,36470.6145,7701.9305,6460.2595,8895.997500000001,94265.8375
2001-01-01,50511.811,36452.763000000006,4087.9935,6882.745,8233.5085,106168.82100000003
2001-02-01,59384.0065,33187.922,4210.9705,9336.3345,5529.998,111649.23150000002
2001-03-01,95701.89150000001,66189.39500000002,4913.1295,10677.1805,7549.201000000001,185030.79750000002
2001-04-01,91990.763,49500.226,6829.1905000000015,12049.7625,7346.884000000001,167716.82600000003
2001-05-01,20067.0695,12652.746500000001,4373.6175,25408.635000000002,8164.086,70666.1545
2001-06-01,7168.3690000000015,3362.0325000000003,4173.284000000001,17313.9715,7636.475000000001,39654.132
2001-07-01,6833.157500000001,3141.864,4258.574500000001,12652.746500000001,7866.561000000001,34752.90350000001
2001-08-01,6773.6525,1537.2125,4014.6040000000003,15663.699499999999,6745.883500000001,34735.051999999996
2001-09-01,4341.8815,1487.625,4494.611,14364.507000000001,6638.7745,31327.399000000005
2001-10-01,14329.002350000002,7448.0425000000005,7391.11605,10898.73745,7693.996500000001,47760.894850000004
2001-11-01,37438.5625,20052.986650000003,9465.262,10215.421699999999,5811.85335,82984.08620000002
2001-12-01,74960.432,30718.26615,8578.835850000001,12004.142,6149.8417500000005,132411.51774999997
2002-01-01,71820.5515,32610.723500000004,4397.61785,8304.9145,6418.606000000002,123552.41335000002
2002-02-01,53869.87649999999,34673.563500000004,3768.0549500000006,8876.162500000002,3281.8991,104469.55655000002
2002-03-01,79946.951,52929.6975,5568.27955,11097.682499999999,5621.6357,155164.24625
2002-04-01,92589.78,55900.98049999999,6196.8507,14279.2165,6010.600050000001,174977.42775000003
2002-05-01,39114.62,19056.87295,5880.6808,22760.6625,6672.295649999999,93485.13190000001
2002-06-01,14845.902450000001,5547.0561,3348.9414,27457.590500000002,6692.3290000000015,57891.81945
2002-07-01,5055.9415,1738.53775,5641.470699999999,11375.3725,6922.415,30733.73745
2002-08-01,4086.6050500000006,1537.2125,3753.1787,10429.243,7085.062,26891.301250000004
2002-09-01,18201.3894,5670.628150000001,6733.5858,12696.383500000002,7412.3395,50714.32635
2002-10-01,27602.386,12041.23345,7037.259650000001,11272.2305,7684.0790000000015,65637.18860000001
2002-11-01,41766.5595,25644.6715,6695.1059000000005,6178.00745,7471.8445,87756.18884999999
2002-12-01,50365.03200000001,30469.535250000004,4685.8204,6464.02815,7463.910500000001,99448.32630000002
2003-01-01,46457.537,29913.1635,4726.87885,5500.840550000001,9247.077,95845.49690000001
2003-02-01,49934.6125,37855.0975,2840.7687,6193.6771,5975.293750000001,102799.44955
2003-03-01,61067.998,48502.525499999996,3280.3123,8112.316650000001,6421.184550000001,127384.337
2003-04-01,65106.40400000001,50271.8075,4575.736150000001,10877.514000000001,7073.161,137904.62265
2003-05-01,17254.26815,7055.309499999999,4634.051050000001,28338.2645,7997.472,65279.36520000001
2003-06-01,4814.549550000001,2538.68165,3455.0586500000004,23811.917500000003,7932.016500000001,42552.22385000001
2003-07-01,2486.1189000000004,1537.2125,3044.6725,8903.733149999998,8396.1555,24367.89255
2003-08-01,3095.64845,1537.2125,3908.48675,10782.306,7757.4685,27081.122199999998
2003-09-01,6656.2293,1487.625,4827.640650000001,11678.848000000002,7392.504499999999,32042.84745
2003-10-01,21588.414,12620.01875,4173.48235,8538.9675,6825.2235,53746.106100000005
2003-11-01,39435.947,24183.823750000003,6988.2672,8450.9001,6821.851550000002,85880.78960000002
2003-12-01,43559.6435,28135.9475,5779.125600000001,9138.57955,6468.193499999999,93081.48965
2004-01-01,53457.3085,28336.281000000003,3048.6394999999998,8090.498150000001,6490.408699999999,99423.13584999999
2004-02-01,59457.396,29808.038000000004,3931.89205,11461.8531,5038.4866999999995,109697.66584999999
2004-03-01,96021.235,90455.534,7259.61,16679.2515,4699.90325,215115.53375
2004-04-01,65280.952,47543.50325,4811.5743,17157.274999999998,5782.100850000001,140575.40540000002
2004-05-01,24895.90025,17154.299750000002,4851.442650000001,22350.077999999998,7200.1050000000005,76451.82564999998
2004-06-01,29910.3866,17421.8739,3558.7957,18999.946500000002,6815.306,76706.3087
2004-07-01,2645.5923,1530.8653,3933.47885,11924.802000000001,6503.698150000001,26538.4366
2004-08-01,2880.042,1791.1005,3856.7174000000005,11668.9305,6272.025349999999,26468.81575
2004-09-01,7824.1141,4793.3261,5761.472449999999,8365.80795,6319.4310000000005,33064.1516
2004-10-01,33205.773499999996,38561.2235,9298.648,14269.89405,6378.5393,101714.07835
2004-11-01,44353.0435,44420.482500000006,5311.61465,12232.244499999999,6876.596149999999,113193.9813
2004-12-01,64939.79000000001,59221.35949999999,5702.364150000001,7573.003,7430.191000000001,144866.70765
2005-01-01,76215.9875,69055.5525,4277.6161,8793.2522,8707.565,167049.97329999998
2005-02-01,56398.83900000001,56859.01100000001,3798.7992000000004,10319.55545,4696.928,132073.13265
2005-03-01,137252.2495,133666.0815,6628.0636,14241.530000000002,6608.030250000001,298395.95485000004
2005-04-01,185318.40500000003,186210.98,63674.11865,24904.826,3450.6156100000003,463558.9452600001
2005-05-01,360520.96,320057.56,148901.345,50402.7185,1883.76962,881766.35312
2005-06-01,192849.7545,179484.9315,76223.92150000001,51402.402500000004,6035.195449999999,505996.2054500002
2005-07-01,14989.309500000001,7790.59295,7964.5459,23989.837450000003,9211.374,63945.659800000016
2005-08-01,10518.5005,5721.00905,5453.2365500000005,13039.528999999999,8897.981000000002,43630.256100000006
2005-09-01,17680.919,14482.92195,5987.19475,14786.9925,8661.9445,61599.972700000006
2005-10-01,47705.158500000005,47701.1915,10209.669550000002,13856.731,8860.2945,128333.04505
2005-11-01,51820.921,58304.982500000006,20142.4425,9766.754,7455.9765,147491.0765
2005-12-01,73131.64499999999,74581.98019999999,19392.6795,15562.541000000003,7356.8015,190025.64719999998
2006-01-01,111385.426,96122.3935,19049.534,12281.831999999999,8118.4655,246957.65100000004
2006-02-01,88001.9445,72927.3445,29433.1565,10879.4975,6840.496449999999,208082.43945
2006-03-01,153701.415,146124.445,51846.70650000001,36359.5385,2292.787155,390324.892155
2006-04-01,295620.84,276936.27,171870.27500000002,95366.68000000001,3071.6481,842865.7131
2006-05-01,236909.24000000005,224294.17999999996,90979.178,109350.35500000001,1765.4736800000003,663298.4266799998
2006-06-01,71435.7525,68238.35050000002,34852.276849999995,87240.2805,6964.465200000001,268731.12555
2006-07-01,7541.267,1537.2125,5003.1804,20729.5585,9082.4465,43893.6649
2006-08-01,9171.704,2560.6985000000004,6222.239499999999,17442.899,8933.684,44331.225000000006
2006-09-01,38089.1505,33626.87055,12272.311200000002,19285.5705,8894.014000000001,112167.91675000002
2006-10-01,68325.6245,72024.85199999998,17809.8465,14033.2625,9647.744,181841.3295
2006-11-01,77205.754,67928.9245,17621.414,7569.036,9046.7435,179371.87199999997
2006-12-01,86916.96999999999,69983.83050000001,19410.531000000003,10213.0415,7834.825000000001,194359.198
2007-01-01,80298.03050000001,64612.5125,28490.994000000002,10175.355,7517.8617,191094.75370000003
2007-02-01,82910.3,67913.05650000002,14390.2925,41288.53600000001,2151.10575,208653.29075000004
2007-03-01,116034.75,109534.82050000002,19215.15625,77029.2225,4999.80845,326813.7577
2007-04-01,85810.177,86863.41550000002,7186.6172,38949.9895,7459.9435,226270.1427
2007-05-01,28397.769500000002,28243.0565,7539.08515,22500.824,8435.8255,95116.56065000001
2007-06-01,6383.2997,2497.2265,5242.7872,15175.7585,8223.39265,37522.46455
2007-07-01,4751.47425,1537.2125,5403.4507,13039.528999999999,9244.6968,33976.36325
2007-08-01,4651.10915,1537.2125,5031.346100000001,13432.261999999999,8441.776,33093.705749999994
2007-09-01,8930.1137,7636.475000000001,5953.276900000001,14193.926000000001,7686.0625,44399.8541
2007-10-01,28802.4035,29607.704500000003,9141.35645,11510.2505,7999.4555,87061.17045
2007-11-01,37283.849500000004,35468.94700000001,5885.2428500000005,6801.4215,6759.768,92199.22885000001
2007-12-01,44874.704,44317.3405,4170.30875,8890.046999999999,7430.191000000001,109682.59124999998
2008-01-01,52152.1655,53592.1865,3895.594,8523.0995,7474.224699999999,125637.27019999998
2008-02-01,64699.7865,47334.244,14301.23335,11827.6105,3352.71005,141515.58440000002
2008-03-01,82210.1245,81018.041,29468.8595,12872.914999999999,3706.16975,209276.10975000003
2008-04-01,79734.71650000001,83420.0595,22768.5965,13172.4235,6480.094500000001,205575.8905
2008-05-01,87371.1915,88888.569,40030.997,33858.345,5299.316949999999,255448.41945000002
2008-06-01,70812.9335,71786.83200000001,37453.835450000006,41879.619,5076.371550000001,227009.59149999998
2008-07-01,5239.01855,1749.4470000000001,6064.947949999999,20600.631,7162.418500000001,40816.463
2008-08-01,5257.0684,1957.7145,5548.8412499999995,14705.669,7686.0625,35155.355650000005
2008-09-01,11730.419,8047.059499999999,6973.39095,17964.5595,7763.419000000001,52478.84795
2008-10-01,48748.4795,41699.1205,8997.155999999999,15360.224,7444.0755,122249.05549999999
2008-11-01,53467.226,51624.554500000006,6577.6827,11270.247000000001,6022.6994,128962.4096
2008-12-01,54986.587,54377.652500000004,4467.2387,10149.5695,5757.3071,129738.3548
2009-01-01,63745.723000000005,67559.9935,6166.899850000001,13503.668000000003,5855.2919999999995,156831.57635
2009-02-01,52360.43300000001,55811.723000000005,6109.37835,14479.550000000001,2338.74485,131099.82920000004
2009-03-01,117885.3555,120122.74350000001,10487.359550000001,17754.308500000003,2818.7518499999996,269068.5189
2009-04-01,155784.09,165225.55,34187.40765000001,30924.748500000005,5086.487400000001,391208.28354999993
2009-05-01,158322.97,172465.325,79722.81549999998,99175.00000000001,3434.0335499999997,513120.14405
2009-06-01,180319.98500000002,172800.53650000002,86746.389,100146.91500000001,7275.478000000001,547289.3035000002
2009-07-01,15358.240500000002,6680.428,8086.531150000002,33798.84,7729.50115,71653.5408
2009-08-01,8797.020850000003,3046.656,5802.332550000002,15417.745499999999,7650.3595000000005,40714.1144
2009-09-01,15475.267,10254.695000000002,7838.990349999999,17169.176000000003,8009.373,58747.50135
2009-10-01,58808.7915,49793.784,13420.361000000003,13672.2655,8445.743,144140.945
2009-11-01,61605.5265,60980.724,8070.8615,6479.102750000001,7483.745500000001,144619.96025
2009-12-01,59616.075999999994,54266.576499999996,7852.6765000000005,7454.3897,7522.82045,136712.53915
2010-01-01,59881.86500000001,58757.2205,18617.130999999998,6585.6167,7444.0755,151285.90869999997
2010-02-01,54337.982500000006,52652.007500000014,7058.284750000001,45485.02695000001,7592.838000000001,167126.13970000003
2010-03-01,71751.129,65419.797000000006,3795.6256,53740.949,6047.8898500000005,200755.39045
2010-04-01,91935.225,86115.63600000001,8657.1841,35018.692500000005,7014.052699999999,228740.7903
2010-05-01,60363.8555,51805.053,29834.41855,44091.22150000001,6220.454349999999,192315.0029
2010-06-01,96382.23199999999,91588.1125,67415.198,57176.37100000001,4993.262900000001,317555.17640000005
2010-07-01,7485.530650000001,3125.996,5497.8653,20854.519000000004,9181.6215,46145.532450000006
2010-08-01,7235.808,3911.462,5766.4312,19769.5445,8931.700499999999,45614.9462
2010-09-01,12583.324,3356.082,5552.411550000001,18426.715,8870.212,48788.74455000001
2010-10-01,31833.191500000004,29694.9785,8918.6094,15962.414600000002,8866.245,95275.43900000001
2010-11-01,45483.6385,51487.693,8657.9775,10687.098,8273.971899999999,124590.3789
2010-12-01,87234.33,93795.748,23264.471500000003,17121.572,9098.3145,230514.43600000005
2011-01-01,80930.767,84701.4005,30764.085,11538.0195,8802.773,216737.045
2011-02-01,71517.07600000002,63198.27699999999,37859.0645,19206.2305,7616.64,199397.288
2011-03-01,148683.16,142117.77500000005,110300.4515,74678.775,7338.950000000001,483119.11150000006
2011-04-01,230502.535,239448.12000000002,198786.37,85806.21,5523.234265000001,760066.469265
2011-05-01,326622.945,333347.01,246906.08000000002,125059.67499999999,1369.3092250000002,1033305.0192250002
2011-06-01,325452.68,334219.75000000006,220545.36500000002,160365.975,2523.44837,1043107.2183700001
2011-07-01,151281.545,159755.057,59308.63349999999,133053.18000000002,9754.853000000001,513153.2685
2011-08-01,84048.82900000001,85383.7245,13070.273249999998,73927.0285,11133.385499999999,267563.24075
2011-09-01,82771.455,80260.344,12135.846399999999,55004.43850000001,14078.883,244250.96690000006
2011-10-01,120735.64499999999,118375.28000000001,28120.0795,54936.999500000005,16994.628,339162.63200000004
2011-11-01,131942.42,133588.725,23417.201,52580.601500000004,15677.583999999999,357206.53150000004
2011-12-01,106890.81500000002,113456.20000000001,36563.839,16780.41,9399.8065,283091.0705000001
2012-01-01,128391.955,110520.62000000001,25789.467,36212.7595,14233.596,315148.3975
2012-02-01,80748.285,74726.379,17589.678,67220.815,13229.945000000002,253515.102
2012-03-01,114011.58,109528.87,35683.165,66330.22350000001,11647.112000000001,337200.95050000004
2012-04-01,106236.26,98084.075,19654.8982,32261.6275,10086.0975,266322.95820000005
2012-05-01,40078.600999999995,32164.436,7619.2185500000005,26273.441000000003,10074.1965,116209.89305
2012-06-01,12684.482499999998,6739.933000000001,5541.3039499999995,13511.601999999999,9984.939,48462.26045000001
2012-07-01,11599.508000000002,7959.785499999999,6407.696750000001,12111.251,9040.793,47119.03425
2012-08-01,7610.6895,4155.4325,3817.4440999999997,11010.4085,9867.9125,36461.8871
2012-09-01,11321.818000000001,4762.3835,6129.4117,13140.687500000004,9608.074,44962.3747
2012-10-01,41588.0445,34405.791,11541.9865,11254.379,8784.9215,107575.1225
2012-11-01,44672.387,41248.866,9179.638,8346.568000000001,7537.300000000001,110984.75900000002
2012-12-01,58628.293000000005,55129.399000000005,8324.7495,7514.0930499999995,7293.329499999999,136889.86405
2013-01-01,54421.289500000006,49361.381,6031.22845,6611.600550000001,7092.996,123518.4955
2013-02-01,52905.8955,47580.198000000004,5309.0361,7325.065500000001,6698.279500000001,119818.4746
2013-03-01,89255.5165,76061.2745,5235.6466,8129.77145,7422.2570000000005,186104.46604999996
2013-04-01,93085.655,82402.524,5022.023650000001,15052.781500000001,6041.54265,201604.5268
2013-05-01,29167.3675,20951.7105,7565.0689999999995,22970.9135,9905.797350000003,90560.85785000001
2013-06-01,8862.278,4564.0335000000005,2988.1427500000004,15467.333,8828.558500000001,40710.34575
2013-07-01,10494.6985,4210.9705,3292.41165,17690.836499999998,9969.071,45657.988150000005
2013-08-01,8862.278,3842.0395000000003,3558.9940500000002,11038.177500000002,9352.2025,36653.69155
2013-09-01,14193.926000000001,8131.556600000001,6223.8263,14368.474,10320.150500000002,53237.93340000001
2013-10-01,34024.959,32834.4623,7059.673199999999,11451.1422,8717.4825,94087.7192
2013-11-01,39021.3955,36607.476,7638.458500000001,6429.91195,6783.570000000001,96480.81195
2013-12-01,44291.55500000001,39884.218,6404.12645,6164.519650000002,6684.395,103428.81410000002
2014-01-01,46989.115000000005,41750.6915,5008.93255,7034.48275,6888.695499999999,107671.91730000002
2014-02-01,61635.279,53846.07450000001,4625.918699999999,9028.892000000002,6311.497,135447.6612
2014-03-01,89965.6095,81246.1435,4813.1611,10022.6255,5891.391699999999,191938.93130000003
2014-04-01,84655.78000000001,82646.49450000002,2715.60985,10321.53895,8925.75,189265.1733
2014-05-01,63565.224500000004,58663.996000000014,2652.8320750000003,25103.176,9800.4735,159785.70207500004
2014-06-01,15271.16485,9549.16405,2731.1803250000003,18660.768000000004,11032.227,57244.50422500001
2014-07-01,7235.60965,2583.11205,3230.427275,11639.178,10349.903,35038.229974999995
2014-08-01,20277.320499999998,14933.7715,3368.57805,17924.8895,10613.7085,67118.26805
2014-09-01,15366.174500000001,9426.58375,3718.0707500000003,15979.076000000003,10562.1375,55052.04250000001
2014-10-01,46802.666,45935.876500000006,7825.3042000000005,10902.5061,8685.7465,120152.0993
2014-11-01,47816.234500000006,51319.095499999996,7832.8414999999995,6617.3527,6676.461,120261.98520000001
2014-12-01,50271.8075,50964.24735,6969.622300000001,7845.9326,6656.626,122708.23574999999
2015-01-01,46037.035,47692.464100000005,6088.948300000001,9205.4235,6680.428,115704.29890000002
2015-02-01,55131.38250000001,55936.68350000001,2777.6934000000006,6930.349,5845.374500000001,126621.4829
2015-03-01,55153.201,53691.361500000006,3203.1541500000003,10603.791,4293.28575,126944.79340000001
2015-04-01,57120.83299999999,50146.847,3776.1873,9923.4505,6174.437150000001,127141.75495000002
2015-05-01,78716.7843,76782.87180000001,8745.6482,26862.540500000003,7555.1515,198662.9963
2015-06-01,54752.53399999999,41918.098900000005,3835.0972500000003,18706.3885,8037.142,127249.26065
2015-07-01,13913.65745,9654.0912,1185.81564,12392.908000000001,9334.351,46480.82329000001
2015-08-01,8456.25555,2916.3400500000002,1190.913235,12379.0235,9596.173,34538.705335000006
2015-09-01,23179.181000000004,12913.18005,3881.7095000000004,13606.809999999998,9360.1365,62941.01704999999
2015-10-01,26239.7215,21407.518799999998,6059.79085,10740.6525,8507.6282,72955.31184999997
2015-11-01,41752.675,45636.368,7390.521000000001,6080.617600000001,6478.111,107338.2926
2015-12-01,38519.57000000001,46217.5335,5764.4477,7555.74655,6654.6425,104711.94025000001
2016-01-01,46572.58,50573.2995,5030.5527,9191.538999999999,6868.860500000001,118236.83170000001
2016-02-01,81799.54000000001,66385.76150000001,5054.15635,9372.0375,6127.031500000001,168738.52685
2016-03-01,103994.905,97131.99500000001,4565.02525,11819.6765,6837.9179,224349.51964999997
2016-04-01,157370.88999999998,146739.33000000002,11654.450949999999,9842.325350000001,8812.6905,334419.6868
2016-05-01,126844.82500000001,115975.24500000002,10249.5379,26442.038500000002,9362.119999999999,288873.7664
2016-06-01,39146.752700000005,32353.86025,2424.43205,24063.822,9923.4505,107912.3175
2016-07-01,8371.9568,4391.8657,2797.1317000000004,10458.9955,9606.0905,35626.0402
2016-08-01,6896.034449999999,2397.8531500000004,2844.339,10804.124500000002,9362.119999999999,32304.471100000002
2016-09-01,28489.0105,20691.673649999997,8466.173050000001,11549.9205,9036.826000000001,78233.60369999999
2016-10-01,49101.542499999996,40481.84655,9131.240600000001,7244.9321,7106.087100000001,113065.64885
2016-11-01,56269.911499999995,50567.349,10131.718,7783.4523500000005,5447.881099999999,130200.31195000002
2016-12-01,76055.32400000001,74214.636,14055.874399999999,8737.7142,6082.204400000001,179145.753
2017-01-01,104371.77,85822.07800000001,6177.8091,10470.896499999999,6299.596,213142.1496
2017-02-01,289610.835,259540.975,68477.16390000001,11948.604,5690.06645,635267.64435
2017-03-01,312520.26,300222.56000000006,143089.69,20372.5285,5427.649400000001,781632.6878999999
2017-04-01,341895.895,325631.195,104371.77,19636.65,6862.909999999999,798398.42
2017-05-01,289432.32,280685.085,81123.16649999999,31571.369500000004,7320.701800000001,690132.6428
2017-06-01,147136.03,142203.06550000003,53585.24425,40550.674000000006,9727.084,393202.09774999996
2017-07-01,40820.43,35171.422,4227.433550000001,15025.0125,9239.143,104483.44105000001
2017-08-01,38604.8605,32398.0923,2260.59495,11609.425500000001,9356.1695,94229.14275
2017-09-01,63759.607500000006,61405.19300000001,6410.2753,16314.287500000002,9280.7965,157170.1598
2017-10-01,95602.7165,89465.7675,16653.466,10244.7775,8612.357,220579.08450000003
2017-11-01,143585.565,141145.86000000002,21473.371000000003,8316.8155,5780.7124,320302.3239
2017-12-01,132259.78,128173.77,7919.917150000001,7912.181500000001,5869.9699,282135.61855
2018-01-01,136464.80000000002,131882.915,4493.61925,8181.9375,5965.77295,286989.0447
2018-02-01,121271.19,117462.87000000001,3174.59175,8717.482500000002,3994.3723,254620.50655000002
2018-03-01,143506.225,142117.77500000005,4979.3784000000005,13529.4535,3251.7499000000007,307384.58180000004
2018-04-01,139479.72,136246.615,2874.0915,12418.6935,6412.06045,297431.1804499999
2018-05-01,92070.10299999999,83427.9935,3926.33825,22449.253,9431.5425,211305.23025
2018-06-01,18759.943,12315.353149999999,4471.602400000001,11085.781500000001,9021.55305,55654.233100000005
2018-07-01,9322.45,5322.9205999999995,4109.21695,9485.097,8590.5385,36830.22305
2018-08-01,11502.316499999999,7726.129199999999,3776.3856500000006,12150.921000000002,8529.050000000001,43684.802350000005
2018-09-01,12061.6635,4418.0479000000005,5094.4214,10173.371500000001,8531.033500000001,40278.5378
2018-10-01,38779.4085,35508.69634,9590.2225,12656.7135,8415.9905,104951.03133999999
2018-11-01,49311.79350000001,47272.7555,9491.0475,7355.214699999999,6158.17245,119588.98365000001
2018-12-01,57709.932499999995,54453.0255,8208.31805,7813.998250000001,7100.93,135286.20429999998
2019-01-01,60298.4,57989.606,3925.94155,9506.122100000002,7220.138349999999,138940.20799999998
2019-02-01,82162.5205,75238.122,3961.8429000000006,10464.946000000002,7049.359000000001,178876.79040000006
2019-03-01,120557.13000000002,101912.23000000001,8997.75105,17028.3475,4753.4577500000005,253248.91630000004
2019-04-01,194740.03,190515.175,102806.78850000001,24930.6115,2782.4538000000002,515775.05880000006
2019-05-01,170263.64,161694.91999999998,70846.653,36252.429500000006,4848.0707,443905.7132
2019-06-01,123899.3275,115449.61750000001,71899.0981,53818.305499999995,6250.405200000001,371316.7538
2019-07-01,11893.066,5883.89407,3454.8603000000003,21098.4895,8056.977,50387.28687
2019-08-01,22300.4905,15228.1229,4000.52115,12347.2875,9062.611499999999,62939.03355000001
2019-09-01,31708.231000000003,31572.559600000004,6083.196150000001,15822.3795,9139.968,94326.33425000001
2019-10-01,73708.8435,72106.17550000001,7508.539249999999,10631.560000000001,8695.664,172650.78225000002
2019-11-01,60950.9715,56837.43052,8037.142,7745.5675,6997.788,140568.89951999998
2019-12-01,89610.56299999998,84060.73,11008.425000000001,9550.5525,7083.078499999999,201313.349
2020-01-01,89495.52,82216.075,12194.557999999999,8894.014000000001,7245.7255000000005,200045.89250000002
2020-02-01,92569.94500000002,84933.47,22490.9065,27753.132000000005,6810.9423000000015,234558.3958
2020-03-01,157549.40500000003,154038.61,32392.5385,20057.152000000002,6088.5516,370126.25710000005
2020-04-01,116907.49,115479.37000000001,24369.677700000004,11988.274000000001,8707.565,277452.3767
2020-05-01,75210.353,69906.27565000001,6444.193150000001,27181.884000000002,10558.1705,189300.87630000003
2020-06-01,57150.585499999994,44335.39035,6419.3994,26638.405000000002,10040.476999999999,144584.25724999997
2020-07-01,25928.312,16355.147600000002,4192.52395,12091.416000000001,11250.412,69817.81155000001
2020-08-01,14973.4415,6426.9367,3325.1394,12099.35,10334.035,47158.9026
2020-09-01,25027.803000000004,14178.256350000001,8204.946100000001,12529.769499999999,10050.3945,69991.16945
2020-10-01,35960.855,30732.349,7811.22135,10292.3815,8586.37315,93383.18
2020-11-01,48226.819,45188.097,8205.739500000001,6764.925100000001,6567.170149999999,114952.75075000002
2020-12-01,64527.22200000001,53135.9815,7299.280000000001,6945.820299999999,6833.554199999999,138741.85799999998
2021-01-01,62198.59299999999,50360.07325,5733.5050999999985,6413.4489,6813.322500000001,131518.94275000002
2021-02-01,54201.12100000001,48786.166000000005,3816.6507000000006,7955.8185,6119.097500000002,120878.8537
2021-03-01,60627.661,58999.207500000004,3491.55505,10923.1345,3651.4251500000005,137692.98320000002
2021-04-01,57670.2625,48837.53865,4406.9403,10939.002500000002,6281.942849999999,128135.68679999998
2021-05-01,14217.728,9546.387149999999,5330.8546,16318.2545,7253.659500000002,52666.88375
2021-06-01,4746.9122,696.2085,3134.5250499999997,13763.506500000001,7836.8085,30177.96075
2021-07-01,2510.3176,211.91714000000002,3777.5757500000004,10304.2825,8606.8032,25410.89619
2021-08-01,11772.27085,5522.38136,5394.92165,18250.1835,7999.4555,48939.21286
2021-09-01,11726.452,164.6305,3977.3142000000003,10808.0915,7838.7919999999995,34515.2802
2021-10-01,37119.219,34917.534,8606.406500000001,14578.725000000002,8360.4525,103582.337
2021-11-01,44612.882000000005,37198.559,7945.901,6600.889650000001,7729.699500000001,104087.93115000002
2021-12-01,55153.201,46628.118,5978.86405,8421.941,7699.947,123882.07105000001
2022-01-01,50632.804500000006,46532.91,3846.4032,7945.901,7920.115500000001,116878.1342
2022-02-01,40697.45300000001,40068.6835,3048.6395,4194.11075,8340.6175,96349.50425
2022-03-01,64130.522000000004,60522.535500000005,3792.65035,11209.551899999999,3073.2349000000004,142728.49465
2022-04-01,75456.307,67772.228,3489.57155,8197.60715,6938.283,161853.99670000002
2022-05-01,20124.789350000003,17474.039950000002,4201.4497,22278.672,7644.409000000001,71723.36000000002
2022-06-01,23893.241,16057.027550000003,2203.0734500000003,23149.4285,7481.563650000001,72784.33415000001
2022-07-01,7759.451999999999,3775.7906000000003,2996.87015,9153.8525,8822.608,32508.573250000005
2022-08-01,25230.12,17420.48545,4170.70545,9251.044,7957.8020000000015,64030.15690000001
2022-09-01,19790.76795,11038.970900000002,6134.1721,7615.251550000001,6731.999000000001,51311.16150000001
2022-10-01,19604.914,18593.13065,7502.7871000000005,6543.9632,6059.989199999999,58304.78415
2022-11-01,34479.180499999995,35986.6405,8842.443,7227.080599999999,6127.031500000001,92662.3761
2022-12-01,46336.54350000001,45902.157,5481.00555,7976.24855,6722.676550000001,112418.63115
2023-01-01,59534.752499999995,60732.786499999995,7188.005650000001,14976.81345,8739.301,151171.6591
2023-02-01,47621.8515,47814.251000000004,4298.2445,6127.626550000002,7848.11445,113710.08799999999
2023-03-01,117601.71500000001,101733.715,37696.8142,17083.8855,4467.318039999999,278583.44774000003
2023-04-01,223004.905,208227.83000000002,189682.105,20650.218500000003,7860.491490000001,649425.5499900001
2023-05-01,403186.045,390709.83,216261.005,65651.8665,707.5541199999999,1076516.30062
2023-06-01,187044.05000000002,174409.155,20435.80215,62125.2035,7504.3739,451518.5845500001
2023-07-01,22413.550000000003,18182.149450000004,4966.287300000001,21227.417,8394.172,75183.57575
2023-08-01,35143.653,30535.189100000003,5074.9831,13953.922500000002,8985.255,93693.00269999998
2023-09-01,42673.019,37362.19775,6932.7292,11960.505000000001,8925.75,107854.20095
2023-10-01,53522.764,,19267.719,13365.814750000001,8827.765100000002,94984.06285000002
2023-11-01,71929.644,,16060.3995,9649.727499999999,6769.09045,104408.86145
2023-12-01,77747.2495,,22274.705,8427.8915,6976.3662,115426.21220000001
2024-01-01,73532.31199999999,,6878.777999999999,7748.5427500000005,8107.754599999999,96267.38734999998
2024-02-01,121925.745,,11199.039350000001,31998.218700000005,8456.453899999999,173579.45695000002
2024-03-01,135373.875,,43738.158500000005,70142.5105,1801.61305,251056.15705000004
2024-04-01,193192.9,,100960.15000000001,71882.04000000001,2477.3915,368512.4815
2024-05-01,166237.135,,112900.82000000002,84992.975,2789.1977,366920.1277
2024-06-01,76202.103,,34818.7557,86224.7285,4892.5011,202138.08829999997
2024-07-01,21824.4505,,4767.34225,15814.4455,9007.4702,51413.708450000006
2024-08-01,36069.9475,,6453.5156,13888.467,9570.3875,65982.31760000001
2024-09-01,29056.291500000003,,7603.9456,14572.774500000001,11226.609999999999,62459.621600000006
